FIDs,FIPS,code,X,Y,cancer,poverty,smoking,PM25,NO2,SO2
318,37097.0,NC,1349138.0092259368,1524687.6717127976,68.62162427,8.985714285714286,26.042857142857144,11.677142857142858,2.2746428571428576,0.061457682
400,42061.0,PA,1506866.668046873,2076919.9129503383,66.38097163785714,12.564285714285713,30.028571428571432,11.080000000000002,1.4117857142857146,0.05525765900000001
278,37017.0,NC,1577416.0749043731,1428761.5438788524,65.05057924785714,14.914285714285711,30.021428571428572,10.575714285714284,1.8488571428571425,0.07470460492857144
16,13025.0,GA,1326661.91197145,1000420.5325535802,72.47248846714285,12.87142857142857,28.328571428571433,11.323571428571427,2.0025,0.1080516659285714
159,13315.0,GA,1178880.849337005,1066819.614963583,68.66273145071429,5.8999999999999995,24.599999999999998,11.702142857142857,2.093642857142857,0.07459085242857143
595,51700.0,VA,1702968.9652391654,1737731.3961231327,69.96468838214285,20.592857142857138,26.05,11.434285714285712,2.0167142857142855,0.05052482728571429
527,51091.0,VA,1415121.0106214432,1826079.8883819943,67.62054895428572,8.92142857142857,25.007142857142856,11.793571428571429,2.649714285714286,0.0790222570714286
607,51810.0,VA,1752695.5781501203,1705589.886473121,62.57177608714285,5.5,20.69285714285714,12.661428571428571,3.3285000000000005,0.11639520892857143
561,51165.0,VA,1471173.5891124408,1853131.4207282204,73.71250189857142,13.592857142857142,29.63571428571429,9.671428571428573,1.5005000000000002,0.0368065305
94,13183.0,GA,1339648.6170486312,1064862.1468005464,56.03790612428572,8.121428571428572,22.092857142857145,11.554285714285713,1.7657857142857145,0.06686512035714286
117,13231.0,GA,1074360.6161118175,1179283.593059848,68.20547769714285,17.05,28.87142857142857,11.662142857142854,2.225214285714286,0.08827201907142856
59,13113.0,GA,1060350.1924955556,1213666.9819368876,54.504110804999996,6.1,22.064285714285717,10.224285714285715,2.1945714285714284,0.03774435028571429
6,13005.0,GA,1276775.8645341385,1033243.5636876437,61.941523142142856,10.478571428571428,25.049999999999994,10.145000000000001,1.7685,0.029850649500000003
361,37183.0,NC,1545650.8003815976,1556677.83422916,51.11752687642856,8.785714285714286,23.95,10.864999999999998,1.534857142857143,0.05201223314285714
472,45071.0,SC,1310463.8863053808,1346837.1469334573,83.18490206857142,18.15714285714286,29.592857142857145,9.82642857142857,1.8243571428571432,0.05016125057142857
38,13071.0,GA,1158669.4379912105,976083.731252336,83.67418544285715,16.499999999999996,29.814285714285713,10.697857142857144,2.610642857142857,0.0631115992142857
102,13199.0,GA,1047465.289524901,1170294.8893661385,68.53805394428572,9.357142857142858,26.314285714285713,11.063571428571427,1.642642857142857,0.07129880807142858
174,24025.0,MD,1663852.6703351603,2010730.9110572743,88.17519474571431,15.564285714285715,30.042857142857144,9.574285714285713,1.0686428571428572,0.034705151428571425
508,51051.0,VA,1197155.373933405,1651004.3603790258,73.94552841928571,14.842857142857143,26.4,11.838571428571427,1.694857142857143,0.05093123964285714
204,34035.0,NJ,1780207.5795005437,2151254.9249961725,69.95279210214285,6.128571428571428,23.292857142857137,11.853571428571431,2.417857142857143,0.08952296192857143
264,36113.0,NY,1765770.9021561993,2492083.4980837656,68.43971267285714,4.785714285714286,20.37142857142857,12.4,2.924071428571429,0.11945983185714289
423,42107.0,PA,1645709.5037525145,2137970.7727580746,66.73193862928572,11.635714285714288,25.157142857142855,11.680714285714286,2.4970000000000003,0.07266170692857142
390,42041.0,PA,1571533.317321247,2060710.0579662684,84.86505843071429,19.15,27.949999999999996,11.739285714285712,1.9534285714285713,0.06224485092857144
646,54071.0,WV,1427489.3565760222,1864438.4373354067,85.14988148142858,16.535714285714285,29.22857142857143,9.368571428571428,1.1755,0.035472905285714285
493,51021.0,VA,1303204.7021302273,1667921.154941585,80.41491853928572,9.4,27.05,11.531428571428572,2.0268571428571427,0.07598416335714285
183,24043.0,MD,1538083.918085655,1990247.1733958414,72.574609215,12.671428571428573,26.8,10.037857142857145,1.7362142857142853,0.04379074671428572
42,13079.0,GA,1116766.5995988569,1142102.1248971587,81.08208593785714,14.214285714285714,27.571428571428566,11.984285714285717,2.449928571428571,0.12031839335714285
623,54025.0,WV,1347254.6477356032,1767353.5571910613,101.87704701642858,20.435714285714287,30.349999999999998,9.92642857142857,2.197428571428571,0.05916633285714285
392,42045.0,PA,1731682.3608018223,2066067.5575712519,72.31144809571428,13.371428571428572,29.249999999999996,9.631428571428572,1.2347142857142859,0.03263551092857143
138,13273.0,GA,1087754.0947675004,1033206.9756993984,68.92414633214285,4.6499999999999995,18.292857142857144,12.272142857142857,2.318214285714286,0.06864883278571429
433,42127.0,PA,1697727.8530631557,2257139.200017559,48.491048146428575,8.135714285714284,16.52857142857143,13.535714285714286,4.980357142857143,0.15638332142857142
498,51031.0,VA,1478293.43784196,1705612.1370135732,93.49743489142857,18.63571428571429,28.792857142857137,10.530000000000003,2.1577857142857146,0.048461664285714266
67,13129.0,GA,1011067.1764712392,1330535.3525820505,61.941523142142856,12.75,31.699999999999996,10.305714285714286,1.7259285714285717,0.029651020714285714
542,51121.0,VA,1367109.7148092221,1682899.9928708577,54.09620118785715,19.457142857142856,23.428571428571427,11.50357142857143,2.059071428571429,0.03549216
497,51029.0,VA,1519909.1612695537,1754957.0304347328,73.33638901928573,8.035714285714285,21.678571428571427,10.448571428571428,2.462142857142857,0.045859148571428573
297,37055.0,NC,1798253.6436036474,1604192.6726342014,72.91510124285713,7.364285714285715,28.492857142857144,12.090000000000003,2.8343571428571432,0.08412692857142856
71,13137.0,GA,1130864.9569216324,1359803.5440581876,72.47248846714285,21.050000000000004,29.9,11.707142857142857,2.189285714285714,0.1335344357857143
632,54043.0,WV,1204390.5736418297,1770898.4921484038,41.76510656785714,5.485714285714286,15.77142857142857,13.332142857142857,4.248571428571428,0.13845207142857144
386,42033.0,PA,1454142.8990020491,2133464.921439978,73.94552841928571,18.635714285714283,26.4,11.619285714285713,1.852285714285714,0.05210214285714287
260,36105.0,NY,1739211.2626035754,2274248.0134632997,69.95279210214285,14.842857142857145,24.91428571428571,12.22142857142857,2.7905714285714285,0.11284968571428573
425,42111.0,PA,1429094.6094349914,2011809.209804605,79.03261104642857,19.52857142857143,31.949999999999996,9.767857142857142,1.3920714285714286,0.04550435214285715
494,51023.0,VA,1409669.8540654427,1733520.051537988,73.42422946428572,13.242857142857144,24.057142857142857,12.119285714285715,2.8032142857142857,0.05959991728571429
536,51109.0,VA,1559975.4197442383,1808855.1884849244,51.11752687642856,23.071428571428573,20.835714285714285,11.210714285714284,1.600928571428572,0.0450889405
397,42055.0,PA,1538800.03156784,2027269.5309168429,101.64750621785716,16.335714285714285,32.56428571428571,12.07642857142857,3.316142857142857,0.08533266428571429
128,13253.0,GA,1058244.9489218867,935725.1684858302,73.79941158642858,18.557142857142857,25.257142857142856,11.235714285714286,1.8705000000000003,0.03764120535714285
317,37095.0,NC,1763204.2214191512,1568816.3306153247,62.57177608714285,7.6571428571428575,23.007142857142856,12.947142857142856,3.717714285714286,0.1258328857142857
421,42103.0,PA,1727250.2644392077,2227452.264169147,80.48496848357142,19.62142857142857,29.292857142857144,11.154285714285715,1.9238571428571432,0.09640906428571427
55,13105.0,GA,1201057.9113625332,1311274.2634486093,68.92414633214285,13.62142857142857,25.092857142857138,12.312142857142858,2.680857142857143,0.05369430714285715
440,45007.0,SC,1213040.6521636527,1358418.6830535738,78.58563464999999,19.164285714285715,25.578571428571426,11.316428571428572,2.684142857142857,0.05229760242857142
238,36061.0,NY,1827575.6803684328,2186232.2411723845,88.06820989000002,19.62857142857143,31.35714285714286,9.853571428571428,2.294,0.060703392857142845
255,36095.0,NY,1743539.3700553868,2375273.678961781,97.84330036142856,20.25,29.592857142857138,11.895,2.5339285714285715,0.07922550000000002
152,13301.0,GA,1226878.0558799726,1235056.7449660115,61.245695638571426,4.6,21.385714285714283,12.021428571428572,2.589785714285714,0.06053100000000001
132,13261.0,GA,1106655.278402592,1065071.7094451496,82.08809566,16.614285714285717,26.185714285714287,11.332142857142857,2.642428571428571,0.054570176785714276
505,51045.0,VA,1376536.1954464999,1719306.8727372661,78.37253748285715,22.242857142857144,22.857142857142858,9.889285714285714,1.9961428571428572,0.036830771428571434
56,13107.0,GA,1274318.4678881627,1149501.4963138143,84.79299715,21.307142857142857,25.03571428571428,12.497857142857141,3.3801428571428573,0.09219148942857144
618,54015.0,WV,1284743.8331765921,1815780.53928183,82.53032250928571,17.32857142857143,29.050000000000004,10.56642857142857,2.1882857142857146,0.03738675914285714
399,42059.0,PA,1331673.938430105,1981403.6365949255,71.90236879357143,8.528571428571428,26.657142857142855,10.534999999999998,2.2584285714285715,0.036309600000000004
248,36081.0,NY,1841804.1825552734,2182258.7613661694,63.78196096357142,13.328571428571427,25.335714285714285,10.962857142857144,1.5782857142857143,0.03514622142857143
240,36065.0,NY,1648770.9964066478,2428756.762821133,74.49353844928571,11.614285714285716,23.564285714285717,11.081428571428571,1.9867857142857142,0.05212008307142857
521,51079.0,VA,1510291.405559966,1835864.463686586,64.13838962857143,7.3999999999999995,22.635714285714283,10.307142857142859,2.1807857142857143,0.039886391214285714
616,54011.0,WV,1185759.5279364046,1795938.6071207887,63.78196096357142,13.642857142857144,26.057142857142857,10.809285714285712,1.6127857142857143,0.03306566749999999
641,54061.0,WV,1350699.7871999957,1959197.7764622383,48.13592594214284,18.614285714285717,17.807142857142857,12.13642857142857,2.5790714285714285,0.07366454642857144
578,51510.0,VA,1616258.3523024996,1915795.1511947345,79.17521490642856,13.242857142857146,27.242857142857144,12.005714285714282,3.105571428571429,0.08654582142857144
401,42063.0,PA,1410676.885954349,2085864.8246047513,72.58438880857143,20.63571428571429,29.164285714285718,10.707857142857142,2.0900714285714286,0.1746542112857143
168,24013.0,MD,1604981.2086434672,1998805.914697124,85.11361843357143,11.185714285714287,30.249999999999996,12.331428571428571,3.526785714285715,0.09515844550000001
662,54103.0,WV,1301405.2831950348,1948184.9745899162,117.22306084285715,19.33571428571429,33.40714285714286,10.59142857142857,2.1650714285714283,0.12111010328571428
151,13299.0,GA,1287458.2843839806,978514.5472546532,78.37106469357143,21.678571428571427,31.000000000000004,10.819285714285716,1.704214285714286,0.10779313707142857
656,54091.0,WV,1356170.2868902902,1926659.9224186807,76.39158117214285,12.292857142857141,30.642857142857146,13.419285714285717,4.239,0.41479287142857146
321,37103.0,NC,1676368.4866182262,1494220.4656000943,83.55218734500001,18.685714285714287,28.964285714285715,11.800714285714283,2.883857142857143,0.25145351378571423
461,45049.0,SC,1378190.662383659,1186307.9610629864,86.71414493142859,22.8,33.035714285714285,11.730714285714287,2.1945714285714284,0.1950654125714286
589,51650.0,VA,1717605.1170982702,1735088.898151637,102.94181023071428,24.892857142857142,32.085714285714296,10.884285714285713,2.3968571428571432,0.1301421950714286
529,51095.0,VA,1675785.7556646476,1757564.590409632,76.07507468642856,19.22857142857143,31.585714285714293,12.179999999999998,3.172714285714286,0.2359064355714286
404,42069.0,PA,1678063.1949010908,2228579.146669861,95.41560426857144,21.62857142857143,31.492857142857137,9.987142857142858,1.6917857142857142,0.07501143971428571
376,42013.0,PA,1475160.9026043592,2078209.2050627633,71.25604853642857,23.428571428571427,29.22142857142857,11.672857142857142,2.1289285714285713,0.163298829
130,13257.0,GA,1153423.384531192,1354138.051412523,51.098476140714276,15.192857142857145,28.571428571428573,10.203571428571427,1.9021428571428574,0.1352326417142857
293,37047.0,NC,1576210.2840218558,1388925.4151814247,80.8772549007143,17.30714285714286,28.66428571428571,9.612142857142858,1.3339999999999999,0.04244462799999999
305,37071.0,NC,1330908.700972296,1463722.59623429,76.92642261928572,15.692857142857147,30.285714285714285,10.685000000000002,2.6493571428571427,0.109465114
449,45025.0,SC,1433973.0617162504,1406304.1578652773,77.16723103571428,12.228571428571428,30.65,13.12785714285714,5.030285714285713,0.35408428714285706
263,36111.0,NY,1775867.9302049663,2302403.310026851,58.91959183357143,13.37857142857143,29.842857142857145,10.322142857142856,1.998071428571429,0.09555809428571428
280,37021.0,NC,1205489.366783685,1480787.5441320154,84.45858235571428,17.164285714285718,28.157142857142862,11.86,3.0193571428571424,0.22241772750000002
277,37015.0,NC,1686744.851932228,1615496.926124242,79.79194047714286,15.735714285714286,28.85714285714286,12.430714285714286,3.3107142857142855,0.3248746125
202,34031.0,NJ,1794089.0825289087,2208556.382387074,80.12753073142856,9.421428571428573,25.807142857142857,12.641428571428571,3.719357142857143,0.09611012242857143
445,45017.0,SC,1395339.6577679005,1290613.6032947765,87.32104880357143,14.735714285714286,28.27857142857143,11.501428571428574,2.9672142857142854,0.18369759692857146
251,36087.0,NY,1813564.8187518003,2226668.668592887,87.28286880571429,18.635714285714283,30.77857142857143,11.233571428571427,2.2340714285714287,0.14234315257142857
510,51057.0,VA,1647038.6521280576,1822048.1709459366,108.42620512857145,23.892857142857142,33.32857142857143,11.144999999999998,2.5422857142857143,0.18111634892857145
337,37135.0,NC,1498854.6756344505,1579049.043799722,120.86988484999999,22.178571428571423,33.94285714285714,10.381428571428572,2.0895714285714293,0.09350658399999999
205,34037.0,NJ,1759786.5333920869,2212712.2609807714,106.0566064,34.35714285714286,35.035714285714285,9.569285714285714,1.2007142857142856,0.040394905999999994
64,13123.0,GA,1046569.8117703183,1355924.3290874774,80.3936102342857,16.235714285714288,26.564285714285717,12.452857142857143,3.372,0.3049871439285714
149,13295.0,GA,969740.2732563387,1351864.506325525,74.75240486999999,15.678571428571429,30.864285714285717,13.275714285714287,4.326857142857143,0.4092960559285714
460,45047.0,SC,1265105.2233468995,1324705.806301115,93.55105849571429,18.05,31.935714285714283,12.414999999999997,3.459571428571428,0.34683686849999995
530,51097.0,VA,1656798.071098938,1798464.4948318745,81.75748899357143,20.371428571428574,31.0,9.366428571428573,1.3072857142857142,0.034206226
419,42099.0,PA,1566640.7220297328,2086593.7249166062,73.64868302142858,14.692857142857145,27.592857142857145,10.803571428571429,2.7635714285714283,0.1525240068571429
26,13047.0,GA,982225.8689446372,1372225.1081072579,117.5231639357143,25.0,33.5,10.332142857142856,2.1000714285714284,0.07870896657142856
319,37099.0,NC,1156077.9377990232,1437274.9604457465,61.887758133571424,17.25,22.671428571428574,12.347857142857146,3.3922142857142856,0.3461140132142857
106,13209.0,GA,1259366.3807962346,1100453.583223645,72.29038366,15.964285714285714,28.821428571428573,9.448571428571428,1.5929285714285715,0.03368197514285715
120,13237.0,GA,1164434.8225133612,1216682.7965632228,79.98066505,11.921428571428573,29.942857142857147,11.589285714285714,3.344857142857142,0.10222583378571426
560,51163.0,VA,1436054.5487565412,1767464.3086401643,82.48914385857142,19.264285714285712,29.578571428571426,10.025714285714287,1.3352142857142861,0.07857022221428571
338,37137.0,NC,1729079.6427986969,1519154.3225010089,76.6706430557143,15.078571428571426,28.514285714285716,13.610000000000001,4.694428571428572,0.4303566284999999
101,13197.0,GA,1071814.9986177566,1095905.6487096301,46.332446250714284,13.671428571428574,27.071428571428566,9.510714285714284,1.3415714285714286,0.07203227114285715
199,34025.0,NJ,1820299.0247796518,2125684.596044075,81.61262101500002,13.257142857142856,31.157142857142855,12.843571428571428,3.849571428571429,0.3263660762857143
110,13217.0,GA,1117382.2493895632,1236773.7329201153,74.68683355071428,17.478571428571428,28.30714285714286,9.367142857142856,0.9477857142857143,0.04710376171428571
126,13249.0,GA,1092478.7046554338,1088370.4277671394,62.70754547857143,16.37857142857143,28.650000000000002,11.057857142857145,2.464357142857143,0.2656099808571429
551,51143.0,VA,1459738.422666538,1658545.8217762893,73.77143603285715,9.77857142857143,25.307142857142857,12.049999999999999,3.2592857142857143,0.28705328164285715
562,51167.0,VA,1222483.5853901226,1632905.4559902495,79.02233390214285,17.935714285714287,30.842857142857145,9.726428571428572,1.5578571428571428,0.05663656499999999
145,13287.0,GA,1164606.5417609278,1036137.608246928,64.20412572214285,17.978571428571424,28.52857142857143,9.584285714285713,1.1771428571428573,0.08887294528571428
663,54105.0,WV,1249192.8152613959,1873699.7459937737,80.30904369928571,17.47142857142857,31.50714285714286,12.306428571428572,3.0827142857142857,0.2620784264285715
495,51025.0,VA,1594645.855750523,1677031.0635795495,82.24125502285713,21.392857142857142,33.185714285714276,11.892142857142858,2.6595,0.22954610085714286
528,51093.0,VA,1690124.336911458,1710628.8955492475,70.88341850571429,24.71428571428571,30.471428571428568,9.622857142857141,1.4163571428571429,0.039412723357142854
179,24035.0,MD,1699831.3004133713,1961649.5376373504,78.30200944714285,18.157142857142855,28.349999999999998,11.496428571428575,2.810642857142857,0.24246368442857144
65,13125.0,GA,1235765.2690702882,1216094.350603131,64.13734988571427,16.099999999999998,27.99285714285714,9.878571428571428,1.5888571428571432,0.159849028
415,42091.0,PA,1727248.1697538232,2098844.0263222596,86.079347855,16.478571428571428,30.692857142857147,12.77,3.5125,0.3152396799285714
282,37025.0,NC,1385195.6316287443,1483013.9761686493,73.85949698214286,20.014285714285712,28.678571428571427,10.362142857142858,1.7871428571428571,0.11268145592857144
375,42011.0,PA,1676333.766037529,2111342.4825496185,87.71789606642858,18.87857142857143,31.621428571428574,11.122857142857141,2.404214285714285,0.1643412817857143
444,45015.0,SC,1479695.4398000927,1250590.8506650464,89.11707529214287,27.035714285714285,31.557142857142857,9.801428571428572,1.1436428571428572,0.0655140845
635,54049.0,WV,1336346.9086845198,1943122.1468836411,83.21926189928571,17.335714285714285,30.171428571428574,12.764999999999999,3.690857142857143,0.3466314037857143
525,51087.0,VA,1617200.6396771907,1769762.462067741,91.23761832785713,18.9,30.542857142857144,12.487857142857141,2.8404999999999996,0.2916884374285714
267,36119.0,NY,1835028.3881728987,2232826.67136686,77.62861638714287,15.35,30.16428571428571,13.117142857142856,4.2595,0.3530841090714286
95,13185.0,GA,1211163.789288678,943251.3662397071,96.56498827285715,22.871428571428574,33.32857142857143,9.745714285714286,1.5408571428571427,0.05024613785714286
